Date,Country_Region,Province_State,Difference,Prep_Flow_Runtime,Latest_Date,Case_Type,Cases,Lat,Long
2/2/2020,Azerbaijan,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,40.1431,47.5769
2/19/2020,Azerbaijan,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,40.1431,47.5769
2/18/2020,Azerbaijan,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,40.1431,47.5769
2/17/2020,Azerbaijan,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,40.1431,47.5769
2/16/2020,Azerbaijan,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,40.1431,47.5769
2/15/2020,Azerbaijan,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,40.1431,47.5769
2/14/2020,Azerbaijan,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,40.1431,47.5769
2/13/2020,Azerbaijan,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,40.1431,47.5769
2/12/2020,Azerbaijan,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,40.1431,47.5769
2/11/2020,Azerbaijan,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,40.1431,47.5769
2/10/2020,Azerbaijan,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,40.1431,47.5769
2/1/2020,Azerbaijan,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,40.1431,47.5769
1/31/2020,Azerbaijan,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,40.1431,47.5769
1/30/2020,Azerbaijan,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,40.1431,47.5769
1/29/2020,Azerbaijan,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,40.1431,47.5769
1/28/2020,Azerbaijan,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,40.1431,47.5769
1/27/2020,Azerbaijan,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,40.1431,47.5769
1/26/2020,Azerbaijan,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,40.1431,47.5769
1/25/2020,Azerbaijan,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,40.1431,47.5769
1/24/2020,Azerbaijan,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,40.1431,47.5769
1/23/2020,Azerbaijan,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,40.1431,47.5769
3/9/2020,Azerbaijan,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,9,40.1431,47.5769
3/8/2020,Azerbaijan,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,9,40.1431,47.5769
3/7/2020,Azerbaijan,N/A,3,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,9,40.1431,47.5769
3/6/2020,Azerbaijan,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,6,40.1431,47.5769
3/5/2020,Azerbaijan,N/A,3,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,6,40.1431,47.5769
3/4/2020,Azerbaijan,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,3,40.1431,47.5769
3/3/2020,Azerbaijan,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,3,40.1431,47.5769
3/23/2020,Azerbaijan,N/A,7,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,72,40.1431,47.5769
3/22/2020,Azerbaijan,N/A,12,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,65,40.1431,47.5769
3/21/2020,Azerbaijan,N/A,9,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,53,40.1431,47.5769
3/20/2020,Azerbaijan,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,44,40.1431,47.5769
3/2/2020,Azerbaijan,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,3,40.1431,47.5769
3/19/2020,Azerbaijan,N/A,16,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,44,40.1431,47.5769
3/18/2020,Azerbaijan,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,28,40.1431,47.5769
3/17/2020,Azerbaijan,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,28,40.1431,47.5769
3/16/2020,Azerbaijan,N/A,5,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,28,40.1431,47.5769
3/15/2020,Azerbaijan,N/A,8,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,23,40.1431,47.5769
3/14/2020,Azerbaijan,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,15,40.1431,47.5769
3/13/2020,Azerbaijan,N/A,4,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,15,40.1431,47.5769
3/12/2020,Azerbaijan,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,11,40.1431,47.5769
3/11/2020,Azerbaijan,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,11,40.1431,47.5769
3/10/2020,Azerbaijan,N/A,2,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,11,40.1431,47.5769
3/1/2020,Azerbaijan,N/A,3,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,3,40.1431,47.5769
2/9/2020,Azerbaijan,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,40.1431,47.5769
2/8/2020,Azerbaijan,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,40.1431,47.5769
2/7/2020,Azerbaijan,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,40.1431,47.5769
2/6/2020,Azerbaijan,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,40.1431,47.5769
2/5/2020,Azerbaijan,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,40.1431,47.5769
2/4/2020,Azerbaijan,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,40.1431,47.5769
2/3/2020,Azerbaijan,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,40.1431,47.5769
2/29/2020,Azerbaijan,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,40.1431,47.5769
2/28/2020,Azerbaijan,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,40.1431,47.5769
2/27/2020,Azerbaijan,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,40.1431,47.5769
2/26/2020,Azerbaijan,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,40.1431,47.5769
2/25/2020,Azerbaijan,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,40.1431,47.5769
2/24/2020,Azerbaijan,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,40.1431,47.5769
2/23/2020,Azerbaijan,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,40.1431,47.5769
2/22/2020,Azerbaijan,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,40.1431,47.5769
2/21/2020,Azerbaijan,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,40.1431,47.5769
2/20/2020,Azerbaijan,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,40.1431,47.5769
2/2/2020,Azerbaijan,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,40.1431,47.5769
2/19/2020,Azerbaijan,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,40.1431,47.5769
2/18/2020,Azerbaijan,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,40.1431,47.5769
2/17/2020,Azerbaijan,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,40.1431,47.5769
2/16/2020,Azerbaijan,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,40.1431,47.5769
2/15/2020,Azerbaijan,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,40.1431,47.5769
2/14/2020,Azerbaijan,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,40.1431,47.5769
2/13/2020,Azerbaijan,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,40.1431,47.5769
2/12/2020,Azerbaijan,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,40.1431,47.5769
2/11/2020,Azerbaijan,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,40.1431,47.5769
2/10/2020,Azerbaijan,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,40.1431,47.5769
2/1/2020,Azerbaijan,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,40.1431,47.5769
1/31/2020,Azerbaijan,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,40.1431,47.5769
1/30/2020,Azerbaijan,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,40.1431,47.5769
1/29/2020,Azerbaijan,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,40.1431,47.5769
1/28/2020,Azerbaijan,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,40.1431,47.5769
1/27/2020,Azerbaijan,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,40.1431,47.5769
1/26/2020,Azerbaijan,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,40.1431,47.5769
1/25/2020,Azerbaijan,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,40.1431,47.5769
1/24/2020,Azerbaijan,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,40.1431,47.5769
1/23/2020,Azerbaijan,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,40.1431,47.5769
3/9/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,1,-38.4161,-63.6167
3/8/2020,Argentina,N/A,1,3/24/2020 9:39:03 AM,3/23/2020,Deaths,1,-38.4161,-63.6167
3/7/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,-38.4161,-63.6167
3/6/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,-38.4161,-63.6167
3/5/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,-38.4161,-63.6167
3/4/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,-38.4161,-63.6167
3/3/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,-38.4161,-63.6167
3/23/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,4,-38.4161,-63.6167
3/22/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,4,-38.4161,-63.6167
3/21/2020,Argentina,N/A,1,3/24/2020 9:39:03 AM,3/23/2020,Deaths,4,-38.4161,-63.6167
3/20/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,3,-38.4161,-63.6167
3/2/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,-38.4161,-63.6167
3/19/2020,Argentina,N/A,1,3/24/2020 9:39:03 AM,3/23/2020,Deaths,3,-38.4161,-63.6167
3/18/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,2,-38.4161,-63.6167
3/17/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,2,-38.4161,-63.6167
3/16/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,2,-38.4161,-63.6167
3/15/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,2,-38.4161,-63.6167
3/14/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,2,-38.4161,-63.6167
3/13/2020,Argentina,N/A,1,3/24/2020 9:39:03 AM,3/23/2020,Deaths,2,-38.4161,-63.6167
3/12/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,1,-38.4161,-63.6167
3/11/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,1,-38.4161,-63.6167
3/10/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,1,-38.4161,-63.6167
3/1/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,-38.4161,-63.6167
2/9/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,-38.4161,-63.6167
2/8/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,-38.4161,-63.6167
2/7/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,-38.4161,-63.6167
2/6/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,-38.4161,-63.6167
2/5/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,-38.4161,-63.6167
2/4/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,-38.4161,-63.6167
2/3/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,-38.4161,-63.6167
2/29/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,-38.4161,-63.6167
2/28/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,-38.4161,-63.6167
2/27/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,-38.4161,-63.6167
2/26/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,-38.4161,-63.6167
2/25/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,-38.4161,-63.6167
2/24/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,-38.4161,-63.6167
2/23/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,-38.4161,-63.6167
2/22/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,-38.4161,-63.6167
2/21/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,-38.4161,-63.6167
2/20/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,-38.4161,-63.6167
2/2/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,-38.4161,-63.6167
2/19/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,-38.4161,-63.6167
2/18/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,-38.4161,-63.6167
2/17/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,-38.4161,-63.6167
2/16/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,-38.4161,-63.6167
2/15/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,-38.4161,-63.6167
2/14/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,-38.4161,-63.6167
2/13/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,-38.4161,-63.6167
2/12/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,-38.4161,-63.6167
2/11/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,-38.4161,-63.6167
2/10/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,-38.4161,-63.6167
2/1/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,-38.4161,-63.6167
1/31/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,-38.4161,-63.6167
1/30/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,-38.4161,-63.6167
1/29/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,-38.4161,-63.6167
1/28/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,-38.4161,-63.6167
1/27/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,-38.4161,-63.6167
1/26/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,-38.4161,-63.6167
1/25/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,-38.4161,-63.6167
1/24/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,-38.4161,-63.6167
1/23/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,-38.4161,-63.6167
3/9/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,12,-38.4161,-63.6167
3/8/2020,Argentina,N/A,4,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,12,-38.4161,-63.6167
3/7/2020,Argentina,N/A,6,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,8,-38.4161,-63.6167
3/6/2020,Argentina,N/A,1,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,2,-38.4161,-63.6167
3/5/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1,-38.4161,-63.6167
3/4/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1,-38.4161,-63.6167
3/3/2020,Argentina,N/A,1,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1,-38.4161,-63.6167
3/23/2020,Argentina,N/A,35,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,301,-38.4161,-63.6167
3/22/2020,Argentina,N/A,108,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,266,-38.4161,-63.6167
3/21/2020,Argentina,N/A,30,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,158,-38.4161,-63.6167
3/20/2020,Argentina,N/A,31,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,128,-38.4161,-63.6167
3/2/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,-38.4161,-63.6167
3/19/2020,Argentina,N/A,18,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,97,-38.4161,-63.6167
3/18/2020,Argentina,N/A,11,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,79,-38.4161,-63.6167
3/17/2020,Argentina,N/A,12,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,68,-38.4161,-63.6167
3/16/2020,Argentina,N/A,11,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,56,-38.4161,-63.6167
3/15/2020,Argentina,N/A,11,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,45,-38.4161,-63.6167
3/14/2020,Argentina,N/A,3,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,34,-38.4161,-63.6167
3/13/2020,Argentina,N/A,12,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,31,-38.4161,-63.6167
3/12/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,19,-38.4161,-63.6167
3/11/2020,Argentina,N/A,2,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,19,-38.4161,-63.6167
3/10/2020,Argentina,N/A,5,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,17,-38.4161,-63.6167
3/1/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,-38.4161,-63.6167
2/9/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,-38.4161,-63.6167
2/8/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,-38.4161,-63.6167
2/7/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,-38.4161,-63.6167
2/6/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,-38.4161,-63.6167
2/5/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,-38.4161,-63.6167
2/4/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,-38.4161,-63.6167
2/3/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,-38.4161,-63.6167
2/29/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,-38.4161,-63.6167
2/28/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,-38.4161,-63.6167
2/27/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,-38.4161,-63.6167
2/26/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,-38.4161,-63.6167
2/25/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,-38.4161,-63.6167
2/24/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,-38.4161,-63.6167
2/23/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,-38.4161,-63.6167
2/22/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,-38.4161,-63.6167
2/21/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,-38.4161,-63.6167
2/20/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,-38.4161,-63.6167
2/2/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,-38.4161,-63.6167
2/19/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,-38.4161,-63.6167
2/18/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,-38.4161,-63.6167
2/17/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,-38.4161,-63.6167
2/16/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,-38.4161,-63.6167
2/15/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,-38.4161,-63.6167
2/14/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,-38.4161,-63.6167
2/13/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,-38.4161,-63.6167
2/12/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,-38.4161,-63.6167
2/11/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,-38.4161,-63.6167
2/10/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,-38.4161,-63.6167
2/1/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,-38.4161,-63.6167
1/31/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,-38.4161,-63.6167
1/30/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,-38.4161,-63.6167
1/29/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,-38.4161,-63.6167
1/28/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,-38.4161,-63.6167
1/27/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,-38.4161,-63.6167
1/26/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,-38.4161,-63.6167
1/25/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,-38.4161,-63.6167
1/24/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,-38.4161,-63.6167
1/23/2020,Argentina,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,-38.4161,-63.6167
3/9/2020,Czechia,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,49.8175,15.473
3/8/2020,Czechia,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,49.8175,15.473
3/7/2020,Czechia,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,49.8175,15.473
3/6/2020,Czechia,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,49.8175,15.473
3/5/2020,Czechia,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,49.8175,15.473
3/4/2020,Czechia,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,49.8175,15.473
3/3/2020,Czechia,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,49.8175,15.473
3/23/2020,Czechia,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,1,49.8175,15.473
3/22/2020,Czechia,N/A,1,3/24/2020 9:39:03 AM,3/23/2020,Deaths,1,49.8175,15.473
3/21/2020,Czechia,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,49.8175,15.473
3/20/2020,Czechia,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,49.8175,15.473
3/2/2020,Czechia,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,49.8175,15.473
3/19/2020,Czechia,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,49.8175,15.473
3/18/2020,Czechia,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,49.8175,15.473
3/17/2020,Czechia,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,49.8175,15.473
3/16/2020,Czechia,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,49.8175,15.473
3/15/2020,Czechia,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,49.8175,15.473
3/14/2020,Czechia,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,49.8175,15.473
3/13/2020,Czechia,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,49.8175,15.473
3/12/2020,Czechia,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,49.8175,15.473
3/11/2020,Czechia,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,49.8175,15.473
3/10/2020,Czechia,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,49.8175,15.473
3/1/2020,Czechia,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,49.8175,15.473
2/9/2020,Czechia,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,49.8175,15.473
2/8/2020,Czechia,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,49.8175,15.473
2/7/2020,Czechia,N/A,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,49.8175,15.473
